sample_index,run_number,run_timestamp_local_iso8601,run_timestamp_utc_iso8601,sim_time_s,state_vehicle_speed_kmh,state_beta_trucksim_deg,state_yaw_rate_trucksim_degps,state_x_m,state_y_m,state_xt_m,state_yt_m,cmd_delta1_deg,cmd_delta2_deg,cmd_delta3_deg,case_id,case_name,run_status
83,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,0.82,20.3718920606423,-1.02514801958463e-05,9.18885601653375e-05,3.52645189301907,1.06945704396712e-05,4.5847034662285,0,0,2.67921709144777e-07,1.1338446731007e-05,MV-201-20,step_steer_python_20kmh,COMPLETED
84,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,0.83,20.3767423409523,-1.00129934859903e-05,9.115579082352e-05,3.58304712410586,1.08518024247486e-05,4.6412982978489,0,0,2.65723527233538e-07,1.12454196725233e-05,MV-201-20,step_steer_python_20kmh,COMPLETED
85,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,0.84,20.3815581989937,-9.7397260360086e-06,9.05569763850604e-05,3.63965568371057,1.10089689666907e-05,4.69790607631152,0,0,2.62999948788146e-07,1.11301578327144e-05,MV-201-20,step_steer_python_20kmh,COMPLETED
86,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,0.85,20.3863353526048,-9.17558932049922e-06,8.99453921591167e-05,3.69627751174724,1.11664193567995e-05,4.7545269051712,0,0,2.5608586365811e-07,1.08375537500112e-05,MV-201-20,step_steer_python_20kmh,COMPLETED
87,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,0.86,20.3910716021367,-8.1456587797189e-06,8.89194802375878e-05,3.75291254167672,1.13248964807316e-05,4.81116089184833,0,0,2.42446212652212e-07,1.02603237194416e-05,MV-201-20,step_steer_python_20kmh,COMPLETED
88,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,0.87,20.395767019387,-6.58336613016272e-06,8.68482101693364e-05,3.80956069862422,1.14853490611975e-05,4.86780811419171,0,0,2.21074313808099e-07,9.35586496035874e-06,MV-201-20,step_steer_python_20kmh,COMPLETED
89,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,0.88,20.4004235405108,-4.53622617679363e-06,8.31980832124487e-05,3.86622190010157,1.1648714537609e-05,4.92446860114736,0,0,1.92586534008064e-07,8.15026211922125e-06,MV-201-20,step_steer_python_20kmh,COMPLETED
90,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,0.89,20.4050441152888,-2.14973975518506e-06,7.70963195078271e-05,3.9228960581113,1.18157176505909e-05,4.98114232720222,0,0,1.5900564662174e-07,6.72911896503203e-06,MV-201-20,step_steer_python_20kmh,COMPLETED
91,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,0.9,20.409631947077,3.66442325656979e-07,6.88549535791431e-05,3.97958308133199,1.19867149223689e-05,5.03782921677458,0,0,1.23288693404975e-07,5.21757750489853e-06,MV-201-20,step_steer_python_20kmh,COMPLETED
92,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,0.91,20.4141899343312,2.76144488684912e-06,6.04529677813114e-05,4.03628287709445,1.21616636713907e-05,5.09452915404776,0,0,8.90068228674149e-08,3.766768743749e-06,MV-201-20,step_steer_python_20kmh,COMPLETED
93,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,0.92,20.4187201391164,4.78607325858015e-06,5.26926266391554e-05,4.09299535211646,1.23401390159018e-05,5.15124199312402,0,0,5.9736799490016e-08,2.52806135441748e-06,MV-201-20,step_steer_python_20kmh,COMPLETED
94,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,0.93,20.4232236277287,6.24797882177061e-06,4.45382097286521e-05,4.14972041207282,1.25213672801147e-05,5.20796756608658,0,0,3.82721673533637e-08,1.61967812239435e-06,MV-201-20,step_steer_python_20kmh,COMPLETED
95,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,0.94,20.4277006102262,7.05776009482209e-06,3.41889964837398e-05,4.20645796073556,1.27043120478205e-05,5.26470568932191,0,0,2.5957480106081e-08,1.09852055808935e-06,MV-201-20,step_steer_python_20kmh,COMPLETED
96,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,0.95,20.4321510337525,7.2266823283676e-06,2.30373998020108e-05,4.26320790027327,1.28878549009168e-05,5.32145617096659,0,0,2.27087383345984e-08,9.61033806320206e-07,MV-201-20,step_steer_python_20kmh,COMPLETED
97,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,0.96,20.4365748023237,6.83683925407315e-06,1.34410843927949e-05,4.31997013319058,1.30710160080001e-05,5.37821882167025,0,0,2.74280589467512e-08,1.16075545462651e-06,MV-201-20,step_steer_python_20kmh,COMPLETED
98,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,0.97,20.4409718095408,6.02502884435236e-06,6.32532452609286e-06,4.37674456519376,1.32530667950929e-05,5.43499346878952,0,0,3.82258165462482e-08,1.61771655623722e-06,MV-201-20,step_steer_python_20kmh,COMPLETED
99,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,0.98,20.4453418663721,4.96978731294912e-06,1.21450883634524e-06,4.43353110841743,1.34335636564292e-05,5.49177997258144,0,0,5.25995401350289e-08,2.22601253851442e-06,MV-201-20,step_steer_python_20kmh,COMPLETED
100,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,0.99,20.4496845365633,3.86691928368977e-06,-2.57106779281526e-06,4.49032968403978,1.36123539427039e-05,5.54857824075321,0,0,6.77787986685157e-08,2.86839875965158e-06,MV-201-20,step_steer_python_20kmh,COMPLETED
101,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1,20.4539989708855,2.89542596229613e-06,-5.20164298335989e-06,4.54714022318179,1.37895624461114e-05,5.60538823654054,0,3,0.07088855001932,-0.972380119471515,MV-201-20,step_steer_python_20kmh,COMPLETED
102,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.01,20.4599395355043,0.00579360629005264,0.117678259879526,4.60396516616166,2.03713333789036e-05,5.66221265652993,0,3,0.0708057665942277,-0.975224202931938,MV-201-20,step_steer_python_20kmh,COMPLETED
103,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.02,20.4639822656383,0.0256533127423196,0.323339971790899,4.6608042265757,4.13783203654788e-05,5.71905152198188,0,3,0.0705211708845143,-0.986819656116842,MV-201-20,step_steer_python_20kmh,COMPLETED
104,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.03,20.4671889087897,0.056261142536366,0.696808946233679,4.71765315640771,9.81676286676221e-05,5.77590030888984,0,3,0.0700805753365675,-1.00510983128566,MV-201-20,step_steer_python_20kmh,COMPLETED
105,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.04,20.4700020274055,0.0942964629897224,1.19125056891105,4.77451035245479,0.000204953465672126,5.83275719572463,0,3,0.0695301813245882,-1.02809036356398,MV-201-20,step_steer_python_20kmh,COMPLETED
106,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.05,20.4725117824119,0.135879983396235,1.79172867062428,4.83137484079152,0.000374223107455214,5.88962106543389,0,3,0.0689245690334519,-1.05344140891073,MV-201-20,step_steer_python_20kmh,COMPLETED
107,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.06,20.4747402152294,0.17646944114162,2.47809566526667,4.88824573116898,0.000614894638321954,5.94649091246985,0,3,0.0683282547174562,-1.07843018910631,MV-201-20,step_steer_python_20kmh,COMPLETED
108,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.07,20.4767976792335,0.211944839528223,3.22672162863466,4.94512233140594,0.000932122050948834,6.00336594744879,0,3,0.0678002546411423,-1.10054688896123,MV-201-20,step_steer_python_20kmh,COMPLETED
109,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.08,20.4787682345258,0.238597071465617,4.01388049516214,5.00200422723678,0.00132729598976179,6.06024565760553,0,3,0.0673941978235676,-1.11751260068239,MV-201-20,step_steer_python_20kmh,COMPLETED
110,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.09,20.4807115922517,0.253888779303139,4.81942316827125,5.05889118535748,0.00179874445056743,6.11712967173008,0,3,0.0671474003613977,-1.1277414819894,MV-201-20,step_steer_python_20kmh,COMPLETED
111,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.1,20.4826811660365,0.256477198047115,5.62677364974714,5.11578311956589,0.00234279908940395,6.17401769084406,0,3,0.0670804004266949,-1.13035843197157,MV-201-20,step_steer_python_20kmh,COMPLETED
112,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.11,20.4847127822622,0.246053302967278,6.42227647395284,5.17268006347725,0.00295475852963722,6.23090943883959,0,3,0.0671991166491209,-1.1251090005264,MV-201-20,step_steer_python_20kmh,COMPLETED
113,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.12,20.486822109575,0.223095814790169,7.19443536046717,5.22958211678394,0.00362969824586207,6.28780460286798,0,3,0.0674982426848561,-1.11221601497591,MV-201-20,step_steer_python_20kmh,COMPLETED
114,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.13,20.4890186872726,0.188583353874811,7.93348739573159,5.2864894152097,0.00436295764789845,6.34470281727697,0,3,0.0679652691446822,-1.09220781568347,MV-201-20,step_steer_python_20kmh,COMPLETED
115,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.14,20.4912987339973,0.144172276568734,8.63268537919666,5.34340211711329,0.00515065235908211,6.40160367735236,0,3,0.0685778822118089,-1.06602914401529,MV-201-20,step_steer_python_20kmh,COMPLETED
116,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.15,20.493645822777,0.0920545449390741,9.28705943314042,5.40032035874856,0.00599027178999434,6.45850672568676,0,3,0.0693059154408519,-1.03495846701911,MV-201-20,step_steer_python_20kmh,COMPLETED
117,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.16,20.4960433906434,0.0346327774425025,9.8930404177565,5.45724423603963,0.00688099038132279,6.51541146811043,0,3,0.0701159319014079,-1.00041267345201,MV-201-20,step_steer_python_20kmh,COMPLETED
118,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.17,20.4984825145841,-0.0257733524929683,10.4480838294762,5.51417380783836,0.00782370005918545,6.57231740665833,0,3,0.0709753965687933,-0.963769635866135,MV-201-20,step_steer_python_20kmh,COMPLETED
119,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.18,20.5009679992703,-0.0871369732706132,10.9493770820698,5.57110912170483,0.00882080727602249,6.62922409181968,0,3,0.0718556862033145,-0.926240157641308,MV-201-20,step_steer_python_20kmh,COMPLETED
120,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.19,20.5035060562556,-0.147424363062405,11.3955035750176,5.62805022513471,0.00987608633948964,6.6861311516639,0,3,0.0727278401657528,-0.889049165021667,MV-201-20,step_steer_python_20kmh,COMPLETED
121,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.2,20.5061147578399,-0.204561169459287,11.7862544443753,5.68499716613716,0.0109947918761247,6.74303829805536,0,3,0.0735620766895105,-0.853455019415826,MV-201-20,step_steer_python_20kmh,COMPLETED
122,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.21,20.5087866378755,-0.256641279338358,12.1214637377196,5.74194996459299,0.0121835985326596,6.79994530186715,0,3,0.0743307740506668,-0.820627501176161,MV-201-20,step_steer_python_20kmh,COMPLETED
123,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.22,20.5115143884217,-0.301973447325525,12.4014563446528,5.79890855039914,0.0134504396844942,6.85685193301794,0,3,0.0750091570381178,-0.791615908548672,MV-201-20,step_steer_python_20kmh,COMPLETED
124,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.23,20.5142987502951,-0.339076770164253,12.6269370334095,5.85587277756138,0.0148043376628655,6.91375797752685,0,3,0.0755752576419472,-0.76734984658499,MV-201-20,step_steer_python_20kmh,COMPLETED
125,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.24,20.5171375272148,-0.366709143961179,12.7990009502028,5.91284242527177,0.0162552134203768,6.97066323997801,0,3,0.0760103467250748,-0.748622176868005,MV-201-20,step_steer_python_20kmh,COMPLETED
126,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.25,20.5200246849473,-0.384046391840548,12.9196743332609,5.9698171848244,0.0178135754888178,7.02756752612351,0,3,0.0763015230172965,-0.735979551050828,MV-201-20,step_steer_python_20kmh,COMPLETED
127,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.26,20.5229559252381,-0.39071036155858,12.9911028210017,6.02679666411047,0.0194901090487443,7.08447063794343,0,3,0.076442164171328,-0.729702704215564,MV-201-20,step_steer_python_20kmh,COMPLETED
128,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.27,20.5259286218519,-0.386537188858563,13.0155310230464,6.0837803985181,0.0212953844972694,7.14137237294735,0,3,0.0764286665891986,-0.729944432559287,MV-201-20,step_steer_python_20kmh,COMPLETED
129,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.28,20.5289432191875,-0.371719498829712,12.9959697146772,6.14076786465252,0.0232395755617844,7.19827251799815,0,3,0.0762625036278762,-0.736642335176056,MV-201-20,step_steer_python_20kmh,COMPLETED
130,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.29,20.5320013599179,-0.347069572666962,12.93692284845,6.1977585054427,0.0253319854761886,7.25517085012048,0,3,0.0759540299077837,-0.749358023319066,MV-201-20,step_steer_python_20kmh,COMPLETED
131,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.3,20.535106522731,-0.313815642981446,12.8428107653443,6.25475175709691,0.0275805520108192,7.31206713958601,0,3,0.075519642393691,-0.76739719282679,MV-201-20,step_steer_python_20kmh,COMPLETED
132,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.31,20.5382622874359,-0.273527528519639,12.718993460652,6.31174707447425,0.0299915957504137,7.36896116359605,0,3,0.0749807664240671,-0.789852727666449,MV-201-20,step_steer_python_20kmh,COMPLETED
133,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.32,20.5414722190168,-0.228082134615729,12.5712580062044,6.36874396170935,0.0325694414337812,7.42585272354002,0,3,0.0743634028685551,-0.815623877084004,MV-201-20,step_steer_python_20kmh,COMPLETED
134,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.33,20.5447385059432,-0.179326351083091,12.4052902308493,6.42574199041682,0.0353164553961824,7.48274166696879,0,3,0.0736933452512543,-0.843618817818106,MV-201-20,step_steer_python_20kmh,COMPLETED
135,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.34,20.5480599949847,-0.129114040609478,12.2268705168853,6.48274081398341,0.0382330483163033,7.5396279065157,0,3,0.0729967049846872,-0.872732643870203,MV-201-20,step_steer_python_20kmh,COMPLETED
136,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.35,20.5514311161485,-0.0791849789179077,12.0414914978664,6.53974017193917,0.0413178136564232,7.59651143233159,0,3,0.0722981815413897,-0.901920691817465,MV-201-20,step_steer_python_20kmh,COMPLETED
137,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.36,20.5548427396833,-0.0310746089216835,11.85418407675,6.5967398864686,0.0445677498723917,7.65339231384692,0,3,0.0716197588345578,-0.930253614885243,MV-201-20,step_steer_python_20kmh,COMPLETED
138,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.37,20.5582834912533,0.0139383280690654,11.6693535315324,6.65373985517659,0.0479785409679363,7.71027069166095,0,3,0.0709799324206921,-0.956949941916246,MV-201-20,step_steer_python_20kmh,COMPLETED
139,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.38,20.5617408750928,0.0548478454234581,11.4906863268772,6.71074004009395,0.0515448597589593,7.76714675809339,0,3,0.070393449678732,-0.981386948499735,MV-201-20,step_steer_python_20kmh,COMPLETED
140,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.39,20.5652023698246,0.0909118626663937,11.3211288345292,6.76774045446505,0.055260662449876,7.82402072885015,0,3,0.0698714040818725,-1.00309654597805,MV-201-20,step_steer_python_20kmh,COMPLETED
141,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.4,20.5686564625958,0.121629302587836,11.1629299029396,6.82474114919359,0.0591194560018531,7.88089281098302,0,3,0.0694215314338147,-1.02175263020194,MV-201-20,step_steer_python_20kmh,COMPLETED
142,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.41,20.5720925192684,0.146610437912394,11.0182343187129,6.88174220260547,0.0631144823536227,7.9377631730518,0,3,0.069050034898269,-1.03709386069438,MV-201-20,step_steer_python_20kmh,COMPLETED
143,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.42,20.5755022267769,0.165693333669015,10.8881358689384,6.93874371093322,0.0672388804950245,7.99463192293109,0,3,0.0687599072016168,-1.04899450536165,MV-201-20,step_steer_python_20kmh,COMPLETED
144,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.43,20.5788787588762,0.178889786210039,10.7736486355561,6.99574577668689,0.0714859133630353,8.05149909736819,0,3,0.0685516765670312,-1.05743296502033,MV-201-20,step_steer_python_20kmh,COMPLETED
145,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.44,20.5822169455367,0.186332859569609,10.6751948132432,7.0527485042515,0.075849046385408,8.1083646626465,0,3,0.068424136200453,-1.0624608828563,MV-201-20,step_steer_python_20kmh,COMPLETED
146,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.45,20.5855124795855,0.188390725203378,10.5926122665575,7.10975198688866,0.08032217317228,8.16522852572773,0,3,0.068372702528282,-1.06427271169965,MV-201-20,step_steer_python_20kmh,COMPLETED
147,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.46,20.5887618425825,0.185546597185206,10.5255052558854,7.1667562985024,0.0848997266133489,8.22209054885363,0,3,0.0683911038473977,-1.06313425859631,MV-201-20,step_steer_python_20kmh,COMPLETED
148,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.47,20.5919620196527,0.178373715731516,10.4732325374292,7.22376148619158,0.0895767776221,8.2789505661698,0,3,0.0684717243647312,-1.05936815665076,MV-201-20,step_steer_python_20kmh,COMPLETED
149,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.48,20.5951101510161,0.16750933516603,10.4349804980115,7.28076756242843,0.0943491027779125,8.33580839469953,0,3,0.0686059654248319,-1.05333861646645,MV-201-20,step_steer_python_20kmh,COMPLETED
150,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,1.49,20.5982037925693,0.153631175526275,10.4097933688917,7.33777449758675,0.0992132276325373,8.39266383754974,0,3,0.0687845745908579,-1.04543747060649,MV-201-20,step_steer_python_20kmh,COMPLETED
